package	file	line	decision	container	kind	name	ts_signature	declared_go_ref	mapped_go_declarations	mapping	ruling_note
client/ui-renderer	src/client/bindings.tsx	93	PENDING		type	KeyedSnapshotHook	export type KeyedSnapshotHook = ( key: string, selector?: (value: unknown) => unknown, equal?: (left: unknown, right: unknown) => boolean, ) => unknown			PENDING	
client/ui-renderer	src/client/bindings.tsx	104	PENDING		function	keyedObservableHook	export function keyedObservableHook(source: KeyedStandardSource | undefined): KeyedSnapshotHook {			PENDING	
client/ui-renderer	src/client/bindings.tsx	123	PENDING		function	RootStandardProvider	export function RootStandardProvider({ children }: { children: ReactNode }) {			PENDING	
client/ui-renderer	src/client/bindings.tsx	130	PENDING		function	ScopeProvider	export function ScopeProvider({ scope, children, }: { scope: 'session' | 'session-maybe' children: ReactNode }) {			PENDING	
client/ui-renderer	src/client/index.ts	14	PENDING		reexport	SlotRegistry	export { SlotRegistry } from './registry.ts'			PENDING	
client/ui-renderer	src/client/index.ts	15	PENDING		reexport-type	RootOwnerProps	export type { RootOwnerProps } from './registry.ts'			PENDING	
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	ChainRenderOpts	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	HostObservable	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	RenderOpts	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	17	PENDING		reexport-type	ScopedStandardSourceBinding	export type {			PENDING	
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	SlotRenderer	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	SlotRendererHost	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	17	PENDING		reexport-type	SlotScopeAdapter	export type {			PENDING	
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	SnapshotSelectorHook	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	17	PENDING		reexport-type	StandardSourceBinding	export type {			PENDING	
client/ui-renderer	src/client/index.ts	17	OUT_OF_SCOPE		reexport-type	StoreInstanceLike	export type {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	24	OUT_OF_SCOPE		interface	UiRendererService	export interface UiRendererService {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	30	OUT_OF_SCOPE	UiRendererService	property	mount	mount: (container: HTMLElement) => () => void			OUT_OF_SCOPE_MEMBER	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	51	OUT_OF_SCOPE		const	inject	export const inject: string[] = [] interface BootSnapshot {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/index.ts	88	OUT_OF_SCOPE		function	apply	export function apply(ctx: Context): void {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/client/registry.ts	48	PENDING		interface	RootOwnerProps	export interface RootOwnerProps { children?: never }			PENDING	
client/ui-renderer	src/client/registry.ts	95	PENDING		class	SlotRegistry	export class SlotRegistry extends Service {			PENDING	
client/ui-renderer	src/client/registry.ts	133	PENDING	SlotRegistry	constructor	constructor	constructor(ctx: Context)			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	155	PENDING	SlotRegistry	property	register	declare readonly register: SlotCore['register']			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	172	PENDING	SlotRegistry	method	inject	inject(key: keyof SlotMap & string, callback: () => SlotInjectionEffect): () => void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	242	PENDING	SlotRegistry	method	install	install(renderer: SlotRenderer): void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	259	PENDING	SlotRegistry	method	installLocale	installLocale(face: LocaleFace): void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	275	PENDING	SlotRegistry	method	provideRoot	provideRoot(contribution: RootStandardSourceContribution): () => void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	300	PENDING	SlotRegistry	method	installScope	installScope( scope: Exclude<SlotScope, 'root' | 'session-maybe'>, adapter: SlotScopeAdapter, ): void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	326	PENDING	SlotRegistry	method	bindStoreScope	bindStoreScope(binding: Pick<ScopedStandardSourceBinding, 'key' | 'ctx'>): void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	345	PENDING	SlotRegistry	method	renderSlot	renderSlot<K extends keyof SlotMap & string>(key: K, owner: OwnerOf<K>): ReturnType<SlotRenderer['renderRoot']>			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	366	PENDING	SlotRegistry	method	entries	entries(key: keyof SlotMap & string): readonly StoredEntry[]			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	379	PENDING	SlotRegistry	method	entriesOfSlot	entriesOfSlot(key: keyof SlotMap & string): readonly StoredEntry[]			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	388	PENDING	SlotRegistry	method	snapshot	snapshot(root?: string): LiveSlotNode[]			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	403	PENDING	SlotRegistry	method	onEntryError	onEntryError(fn: (key: string, entry: StoredEntry, error: unknown, info: return this._core.onEntryError(fn) } spec<K extends keyof SlotMap & string>(key: K): SlotSpec<SlotMap[K]> | undefined return this._core.spec(key) }			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	412	PENDING	SlotRegistry	method	spec	spec<K extends keyof SlotMap & string>(key: K): SlotSpec<SlotMap[K]> | undefined			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	422	PENDING	SlotRegistry	method	subscribe	subscribe(key: keyof SlotMap & string, fn: () => void): () => void			PENDING_MEMBER	
client/ui-renderer	src/client/registry.ts	431	PENDING	SlotRegistry	method	getVersion	getVersion(key: keyof SlotMap & string): number			PENDING_MEMBER	
client/ui-renderer	src/client/scoped-slots.tsx	933	OUT_OF_SCOPE		function	createSlotRenderer	export function createSlotRenderer(): SlotRenderer {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/index.ts	4	OUT_OF_SCOPE		function	apply	export function apply(): void {}			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/invariant.ts	17	OUT_OF_SCOPE		const	name	export const name = 'client-ui-renderer-invariant' /** Service required before the companion can reserve package ownership. */ export const inject = ['invariants'] /**			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/invariant.ts	19	OUT_OF_SCOPE		const	inject	export const inject = ['invariants'] /** const install: InvariantInstaller = (ctx, fail) => {			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	src/invariant.ts	45	OUT_OF_SCOPE		const	apply	export const apply = (ctx: Context): Promise<() => void> =>			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-renderer	tsdown.config.ts	3	OUT_OF_SCOPE		default	clientBundle('@deepseek-ai/dsh-client-ui-renderer', ['lib/types/index.js', 'lib/types/invariant.js'])	export default clientBundle('@deepseek-ai/dsh-client-ui-renderer', ['lib/types/index.js', 'lib/types/invariant.js'])			OUT_OF_SCOPE	包级裁决（不要）：React 渲染层浏览器 Cordis 插件、ctx.uiRenderer.mount hydrate 启动 DOM
client/ui-schedule	src/client/ScheduleCatalogAction.tsx	18	PENDING		type	ScheduleCatalogActionProps	export type ScheduleCatalogActionProps = PropsRuntime<'conversation.session.header.actions'> & PropsLocale<typeof NS> type TimeUnit = 'day' | 'hour' | 'minute' | 'second' const EMPTY_RECORDS: readonly ScheduleRecord[] = [] const SECOND_MS = 1_000 const SECOND_UNIT = { unit: 'second', seconds: 1 } as const			PENDING	
client/ui-schedule	src/client/ScheduleCatalogAction.tsx	47	PENDING		function	formatScheduleFrequency	export function formatScheduleFrequency( record: ScheduleRecord, t: TranslateNS<typeof NS>, ): string {			PENDING	
client/ui-schedule	src/client/ScheduleCatalogAction.tsx	63	PENDING		function	formatScheduleLocalTime	export function formatScheduleLocalTime(scheduledAt: string, locale?: string): string {			PENDING	
client/ui-schedule	src/client/ScheduleCatalogAction.tsx	71	PENDING		function	formatScheduleRelative	export function formatScheduleRelative( scheduledAt: string, now: number, t: TranslateNS<typeof NS>, ): string {			PENDING	
client/ui-schedule	src/client/ScheduleCatalogAction.tsx	89	PENDING		function	orderScheduleRecords	export function orderScheduleRecords( records: readonly ScheduleRecord[], now: number, ): ScheduleRecord[] {			PENDING	
client/ui-schedule	src/client/ScheduleCatalogAction.tsx	104	PENDING		function	ScheduleCatalogAction	export function ScheduleCatalogAction({ useSession, useProjection, t }: ScheduleCatalogActionProps) {			PENDING	
client/ui-schedule	src/client/index.ts	20	PENDING		const	inject	export const inject = ['slots', 'locale'] /** Register the dictionaries and Session-header catalog action. */ export function apply(ctx: ClientContext): void {			PENDING	
client/ui-schedule	src/client/index.ts	23	PENDING		function	apply	export function apply(ctx: ClientContext): void {			PENDING	
client/ui-schedule	src/client/locales.ts	4	PENDING		const	NS	export const NS = 'schedule.catalog' /** Simplified Chinese dictionary (the key-set source of truth). */ export const zh = {			PENDING	
client/ui-schedule	src/client/locales.ts	7	PENDING		const	zh	export const zh = {			PENDING	
client/ui-schedule	src/client/locales.ts	29	PENDING		const	en	export const en: Record<ScheduleCatalogKey, string> = {			PENDING	
client/ui-schedule	src/client/locales.ts	51	PENDING		type	ScheduleCatalogKey	export type ScheduleCatalogKey = keyof typeof zh			PENDING	
client/ui-schedule	src/index.ts	7	PENDING		function	apply	export function apply(): void {}			PENDING	
client/ui-schedule	src/invariant.ts	10	PENDING		const	name	export const name = 'client-ui-schedule-invariant' /** Service required before the companion can reserve package ownership. */ export const inject = ['invariants'] /** No runtime invariant: the package owns no mutable cross-plugin state. */ const install: InvariantInstaller = () => {}			PENDING	
client/ui-schedule	src/invariant.ts	12	PENDING		const	inject	export const inject = ['invariants'] /** No runtime invariant: the package owns no mutable cross-plugin state. */ const install: InvariantInstaller = () => {}			PENDING	
client/ui-schedule	src/invariant.ts	18	PENDING		const	apply	export const apply = (ctx: Context): Promise<() => void> =>			PENDING	
client/ui-schedule	tsdown.config.ts	3	PENDING		default	clientBundle('@deepseek-ai/dsh-client-ui-schedule', ['lib/types/index.js', 'lib/types/invariant.js'])	export default clientBundle('@deepseek-ai/dsh-client-ui-schedule', ['lib/types/index.js', 'lib/types/invariant.js'])			PENDING	
client/ui-session	src/client/index.ts	28	PENDING		type	UseSessions	export type UseSessions = SnapshotSelectorHook<SessionListState> /** Selector hook over one Session's lifecycle and control state. */ export type SessionSnapshotSelector = SnapshotSelectorHook<SessionSnapshot> /** Public name for the Session lifecycle selector hook. */ export type UseSession = SessionSnapshotSelector /** Common identity carried by every Session-scoped pending interaction. */ export interface SessionPendingInteractionBase {			PENDING	
client/ui-session	src/client/index.ts	30	PENDING		type	SessionSnapshotSelector	export type SessionSnapshotSelector = SnapshotSelectorHook<SessionSnapshot> /** Public name for the Session lifecycle selector hook. */ export type UseSession = SessionSnapshotSelector /** Common identity carried by every Session-scoped pending interaction. */ export interface SessionPendingInteractionBase {			PENDING	
client/ui-session	src/client/index.ts	32	PENDING		type	UseSession	export type UseSession = SessionSnapshotSelector /** Common identity carried by every Session-scoped pending interaction. */ export interface SessionPendingInteractionBase {			PENDING	
client/ui-session	src/client/index.ts	35	PENDING		interface	SessionPendingInteractionBase	export interface SessionPendingInteractionBase {			PENDING	
client/ui-session	src/client/index.ts	37	PENDING	SessionPendingInteractionBase	property	key	readonly key: string			PENDING_MEMBER	
client/ui-session	src/client/index.ts	39	PENDING	SessionPendingInteractionBase	property	kind	readonly kind: string			PENDING_MEMBER	
client/ui-session	src/client/index.ts	41	PENDING	SessionPendingInteractionBase	property	sessionId	readonly sessionId: SessionId			PENDING_MEMBER	
client/ui-session	src/client/index.ts	45	PENDING		interface	SessionPendingInteractionMap	export interface SessionPendingInteractionMap {}			PENDING	
client/ui-session	src/client/index.ts	48	PENDING		type	SessionPendingInteraction	export type SessionPendingInteraction = [keyof SessionPendingInteractionMap] extends [never] ? SessionPendingInteractionBase : SessionPendingInteractionMap[keyof SessionPendingInteractionMap] /** Current effective pending interaction by Session. */ export type SessionPendingInteractionSnapshot = ReadonlyMap<SessionId, SessionPendingInteraction> /** Selector hook over Session-scoped pending interactions. */			PENDING	
